kanaele;filterpapier;zeit_filterpapier;co60;zeit_co60;ba133;zeit_ba133;background;zeit_background
9512;3;;0;;0;;5;
9513;2;;0;;0;;8;
9514;0;;0;;0;;3;
9515;1;;0;;0;;2;
9516;1;;0;;0;;2;
9517;0;;0;;0;;4;
9518;1;;1;;0;;2;
9519;0;;0;;0;;3;
9520;0;;1;;0;;3;
9521;0;;0;;0;;5;
9522;1;;0;;0;;4;
9523;1;;0;;0;;5;
9524;0;;0;;0;;2;
9525;0;;0;;0;;3;
9526;0;;0;;0;;5;
9527;0;;0;;0;;1;
9528;0;;0;;0;;3;
9529;1;;1;;0;;4;
9530;0;;0;;0;;4;
9531;1;;0;;0;;4;
9532;0;;0;;0;;4;
9533;0;;0;;0;;3;
9534;1;;1;;0;;5;
9535;1;;0;;0;;5;
9536;1;;0;;0;;4;
9537;0;;0;;0;;4;
9538;2;;0;;0;;5;
9539;1;;0;;0;;7;
9540;0;;0;;0;;2;
9541;2;;0;;0;;7;
9542;1;;0;;0;;2;
9543;0;;0;;0;;1;
9544;0;;0;;0;;4;
9545;1;;0;;0;;2;
9546;2;;0;;0;;5;
9547;1;;0;;0;;5;
9548;1;;0;;0;;5;
9549;0;;0;;0;;2;
9550;0;;0;;0;;3;
9551;0;;0;;0;;6;
9552;0;;0;;0;;4;
9553;1;;0;;0;;5;
9554;0;;0;;0;;5;
9555;0;;0;;0;;3;
9556;0;;0;;0;;1;
9557;0;;0;;0;;4;
9558;0;;0;;0;;5;
9559;1;;0;;0;;4;
9560;1;;0;;0;;2;
9561;0;;0;;0;;5;
9562;0;;0;;0;;3;
9563;1;;0;;0;;2;
9564;1;;0;;0;;4;
9565;1;;0;;0;;2;
9566;1;;0;;0;;7;
9567;0;;0;;0;;1;
9568;0;;0;;0;;5;
9569;1;;0;;0;;3;
9570;0;;0;;0;;4;
9571;1;;0;;0;;5;
9572;0;;0;;0;;2;
9573;0;;0;;0;;3;
9574;0;;0;;0;;3;
9575;1;;0;;0;;1;
9576;1;;0;;0;;3;
9577;1;;0;;0;;3;
9578;1;;0;;0;;4;
9579;1;;0;;0;;3;
9580;0;;0;;0;;4;
9581;1;;0;;0;;2;
9582;1;;0;;0;;1;
9583;1;;0;;0;;3;
9584;1;;0;;0;;1;
9585;1;;0;;0;;2;
9586;1;;0;;0;;2;
9587;0;;1;;0;;4;
9588;1;;0;;0;;3;
9589;1;;0;;0;;1;
9590;1;;0;;0;;2;
9591;2;;0;;0;;3;
9592;0;;0;;0;;5;
9593;2;;0;;0;;4;
9594;0;;0;;0;;3;
9595;0;;0;;0;;5;
9596;1;;0;;0;;3;
9597;1;;0;;1;;2;
9598;0;;0;;1;;1;
9599;0;;0;;0;;4;
9600;0;;0;;0;;3;
9601;1;;0;;0;;2;
9602;1;;1;;0;;6;
9603;0;;0;;0;;4;
9604;0;;0;;0;;2;
9605;0;;0;;0;;2;
9606;1;;0;;0;;5;
9607;0;;0;;0;;2;
9608;2;;0;;0;;0;
9609;1;;1;;0;;1;
9610;1;;1;;0;;5;
9611;0;;0;;0;;5;
9612;1;;0;;0;;4;
9613;0;;0;;0;;5;
9614;1;;0;;0;;7;
9615;0;;0;;0;;4;
9616;1;;0;;0;;2;
9617;1;;0;;1;;4;
9618;1;;0;;0;;4;
9619;1;;0;;0;;4;
9620;0;;0;;0;;1;
9621;1;;0;;0;;4;
9622;0;;0;;1;;5;
9623;2;;0;;0;;2;
9624;3;;2;;0;;3;
9625;1;;0;;0;;0;
9626;1;;0;;0;;7;
9627;1;;0;;0;;2;
9628;0;;0;;0;;5;
9629;1;;0;;0;;4;
9630;0;;0;;0;;1;
9631;1;;0;;0;;5;
9632;1;;0;;0;;4;
9633;0;;0;;1;;2;
9634;0;;0;;0;;3;
9635;1;;0;;0;;3;
9636;0;;0;;0;;2;
9637;0;;0;;0;;2;
9638;0;;0;;0;;5;
9639;2;;0;;0;;7;
9640;1;;1;;0;;5;
9641;0;;0;;0;;1;
9642;1;;0;;0;;2;
9643;1;;0;;0;;6;
9644;2;;0;;0;;3;
9645;0;;0;;0;;5;
9646;0;;0;;0;;3;
9647;3;;0;;0;;3;
9648;2;;0;;0;;6;
9649;3;;0;;0;;5;
9650;0;;0;;0;;3;
9651;0;;0;;0;;1;
9652;0;;0;;0;;1;
9653;0;;0;;0;;2;
9654;1;;0;;0;;3;
9655;1;;0;;0;;3;
9656;0;;0;;0;;5;
9657;0;;0;;0;;4;
9658;0;;1;;0;;3;
9659;1;;0;;0;;4;
9660;0;;0;;0;;2;
9661;0;;0;;0;;6;
9662;0;;0;;0;;5;
9663;1;;0;;0;;4;
9664;1;;0;;0;;5;
9665;2;;0;;0;;6;
9666;0;;0;;0;;2;
9667;1;;0;;0;;4;
9668;0;;0;;0;;4;
9669;3;;0;;0;;2;
9670;0;;0;;0;;3;
9671;1;;0;;0;;2;
9672;0;;1;;0;;3;
9673;0;;0;;0;;6;
9674;0;;0;;0;;4;
9675;1;;0;;0;;4;
9676;1;;0;;0;;4;
9677;0;;1;;0;;6;
9678;1;;0;;0;;3;
9679;0;;0;;0;;3;
9680;1;;0;;0;;6;
9681;1;;0;;0;;6;
9682;1;;0;;0;;5;
9683;1;;0;;0;;2;
9684;1;;0;;0;;3;
9685;0;;0;;0;;1;
9686;1;;0;;0;;1;
9687;2;;0;;0;;5;
9688;0;;0;;0;;2;
9689;2;;0;;0;;1;
9690;1;;0;;1;;6;
9691;0;;0;;0;;6;
9692;0;;0;;0;;10;
9693;0;;0;;0;;6;
9694;0;;0;;0;;2;
9695;2;;0;;0;;4;
9696;2;;0;;0;;3;
9697;0;;0;;0;;5;
9698;0;;1;;0;;3;
9699;1;;0;;0;;2;
9700;0;;0;;0;;3;
9701;1;;0;;0;;4;
9702;0;;0;;0;;2;
9703;1;;0;;0;;1;
9704;0;;0;;0;;3;
9705;0;;0;;0;;2;
9706;0;;0;;1;;3;
9707;2;;0;;0;;3;
9708;1;;0;;0;;2;
9709;0;;0;;0;;2;
9710;0;;0;;0;;4;
9711;2;;0;;0;;5;
9712;1;;0;;0;;7;
9713;1;;0;;0;;3;
9714;2;;0;;0;;2;
9715;0;;0;;0;;1;
9716;0;;0;;0;;1;
9717;0;;0;;0;;2;
9718;0;;0;;0;;4;
9719;0;;0;;0;;2;
9720;0;;1;;0;;4;
9721;1;;0;;0;;7;
9722;1;;0;;0;;4;
9723;0;;0;;0;;3;
9724;0;;1;;0;;4;
9725;1;;0;;0;;4;
9726;1;;0;;0;;5;
9727;0;;1;;0;;4;
9728;0;;0;;0;;2;
9729;0;;0;;0;;3;
9730;0;;0;;0;;4;
9731;0;;0;;0;;4;
9732;0;;0;;0;;3;
9733;1;;0;;0;;2;
9734;0;;1;;0;;5;
9735;0;;0;;0;;5;
9736;2;;0;;0;;5;
9737;0;;0;;0;;4;
9738;0;;0;;0;;5;
9739;1;;0;;0;;5;
9740;0;;0;;0;;4;
9741;0;;0;;0;;4;
9742;0;;0;;0;;3;
9743;1;;0;;1;;5;
9744;1;;0;;0;;1;
9745;1;;1;;0;;4;
9746;2;;0;;0;;5;
9747;1;;0;;0;;4;
9748;1;;0;;0;;2;
9749;0;;0;;1;;6;
9750;0;;0;;0;;5;
9751;0;;0;;0;;4;
9752;0;;0;;0;;5;
9753;1;;0;;0;;8;
9754;1;;0;;0;;4;
9755;0;;0;;0;;3;
9756;2;;0;;0;;3;
9757;0;;0;;0;;4;
9758;1;;0;;0;;4;
9759;0;;0;;0;;3;
9760;0;;0;;0;;5;
9761;1;;0;;0;;4;
9762;0;;0;;0;;3;
9763;0;;0;;0;;6;
9764;0;;0;;0;;6;
9765;0;;0;;0;;8;
9766;1;;0;;0;;3;
9767;1;;0;;0;;2;
9768;0;;0;;0;;3;
9769;0;;0;;0;;6;
9770;0;;0;;0;;4;
9771;0;;0;;0;;2;
9772;0;;0;;0;;4;
9773;0;;0;;0;;4;
9774;1;;0;;0;;3;
9775;0;;0;;0;;3;
9776;0;;0;;0;;3;
9777;0;;0;;0;;6;
9778;0;;0;;0;;5;
9779;0;;0;;0;;5;
9780;0;;0;;0;;3;
9781;1;;0;;0;;3;
9782;1;;0;;0;;3;
9783;1;;1;;0;;5;
9784;1;;0;;0;;6;
9785;1;;0;;0;;5;
9786;0;;0;;0;;1;
9787;2;;0;;2;;2;
9788;2;;0;;0;;4;
9789;0;;0;;0;;5;
9790;0;;0;;0;;1;
9791;0;;0;;0;;3;
9792;3;;0;;0;;2;
9793;0;;0;;0;;3;
9794;1;;0;;1;;2;
9795;1;;0;;0;;4;
9796;0;;1;;0;;4;
9797;1;;0;;0;;2;
9798;1;;0;;0;;2;
9799;0;;0;;0;;4;
9800;0;;0;;0;;4;
9801;1;;0;;0;;5;
9802;1;;0;;0;;5;
9803;3;;0;;0;;6;
9804;1;;0;;0;;3;
9805;1;;0;;0;;1;
9806;0;;0;;0;;2;
9807;1;;1;;0;;7;
9808;0;;0;;0;;5;
9809;0;;0;;0;;3;
9810;0;;0;;0;;1;
9811;0;;0;;0;;4;
9812;2;;0;;0;;3;
9813;2;;0;;0;;4;
9814;0;;0;;0;;3;
9815;1;;0;;0;;4;
9816;0;;0;;1;;3;
9817;1;;0;;0;;4;
9818;1;;1;;0;;6;
9819;2;;0;;0;;6;
9820;1;;0;;0;;3;
9821;2;;0;;0;;4;
9822;1;;0;;0;;3;
9823;1;;0;;0;;3;
9824;0;;0;;1;;3;
9825;1;;0;;0;;3;
9826;0;;0;;0;;3;
9827;0;;1;;0;;1;
9828;1;;0;;0;;4;
9829;0;;0;;0;;3;
9830;0;;0;;0;;1;
9831;0;;0;;0;;1;
9832;2;;0;;0;;4;
9833;1;;0;;0;;5;
9834;0;;0;;0;;6;
9835;0;;0;;0;;4;
9836;1;;0;;0;;2;
9837;1;;0;;0;;1;
9838;0;;0;;0;;3;
9839;0;;0;;0;;2;
9840;1;;0;;0;;1;
9841;1;;0;;0;;5;
9842;1;;0;;0;;4;
9843;1;;0;;0;;4;
9844;0;;0;;0;;4;
9845;0;;0;;0;;2;
9846;1;;0;;0;;1;
9847;1;;0;;0;;3;
9848;1;;2;;0;;3;
9849;1;;0;;1;;5;
9850;1;;0;;0;;3;
9851;2;;0;;0;;2;
9852;0;;0;;0;;1;
9853;2;;1;;0;;4;
9854;1;;0;;0;;4;
9855;3;;0;;0;;5;
9856;2;;0;;0;;4;
9857;1;;0;;0;;3;
9858;0;;0;;0;;5;
9859;1;;0;;0;;4;
9860;1;;0;;0;;2;
9861;0;;0;;0;;1;
9862;1;;0;;0;;2;
9863;0;;0;;1;;2;
9864;1;;0;;0;;4;
9865;2;;0;;0;;2;
9866;1;;0;;0;;6;
9867;0;;0;;0;;1;
9868;1;;0;;0;;3;
9869;1;;0;;0;;4;
9870;1;;0;;0;;4;
9871;2;;0;;0;;1;
9872;0;;0;;0;;3;
9873;0;;0;;0;;4;
9874;0;;0;;0;;3;
9875;0;;0;;0;;0;
9876;0;;0;;0;;1;
9877;1;;0;;0;;3;
9878;0;;0;;0;;3;
9879;0;;0;;0;;5;
9880;0;;0;;0;;4;
9881;0;;0;;1;;3;
9882;1;;0;;0;;3;
9883;2;;0;;0;;3;
9884;1;;1;;0;;5;
9885;0;;0;;0;;6;
9886;1;;0;;1;;1;
9887;2;;0;;0;;4;
9888;1;;0;;0;;2;
9889;2;;0;;0;;5;
9890;0;;0;;0;;3;
9891;1;;0;;0;;1;
9892;0;;0;;0;;3;
9893;2;;0;;0;;3;
9894;0;;0;;0;;4;
9895;0;;0;;0;;3;
9896;0;;0;;0;;5;
9897;0;;1;;0;;2;
9898;1;;0;;0;;4;
9899;0;;0;;0;;3;
9900;0;;0;;0;;1;
9901;1;;0;;0;;4;
9902;2;;0;;0;;5;
9903;1;;0;;0;;2;
9904;0;;0;;0;;3;
9905;0;;0;;0;;2;
9906;2;;0;;0;;2;
9907;1;;0;;0;;1;
9908;1;;0;;0;;2;
9909;1;;0;;0;;4;
9910;0;;1;;0;;2;
9911;1;;0;;0;;6;
9912;1;;0;;0;;2;
9913;1;;0;;0;;5;
9914;1;;0;;0;;2;
9915;2;;0;;0;;5;
9916;0;;0;;0;;7;
9917;2;;0;;0;;5;
9918;1;;0;;0;;4;
9919;0;;0;;0;;3;
9920;0;;0;;0;;1;
9921;1;;1;;0;;3;
9922;1;;0;;0;;4;
9923;0;;0;;0;;3;
9924;1;;0;;0;;2;
9925;1;;0;;0;;4;
9926;1;;0;;0;;3;
9927;0;;0;;0;;1;
9928;0;;0;;0;;2;
9929;2;;0;;0;;2;
9930;1;;0;;0;;5;
9931;0;;0;;0;;2;
9932;0;;0;;0;;3;
9933;1;;0;;0;;4;
9934;0;;0;;0;;4;
9935;1;;0;;0;;2;
9936;2;;0;;0;;2;
9937;2;;0;;0;;4;
9938;2;;0;;0;;3;
9939;0;;0;;0;;3;
9940;1;;0;;0;;4;
9941;0;;1;;0;;4;
9942;0;;0;;0;;2;
9943;0;;0;;0;;2;
9944;1;;0;;0;;3;
9945;1;;0;;0;;4;
9946;0;;0;;0;;3;
9947;0;;0;;0;;4;
9948;0;;0;;0;;9;
9949;0;;1;;0;;3;
9950;1;;1;;0;;5;
9951;1;;0;;0;;3;
9952;1;;0;;0;;6;
9953;0;;0;;0;;2;
9954;1;;0;;0;;1;
9955;2;;0;;0;;3;
9956;2;;0;;0;;3;
9957;0;;0;;0;;3;
9958;1;;0;;0;;6;
9959;1;;0;;0;;4;
9960;2;;0;;0;;7;
9961;0;;0;;0;;5;
9962;0;;0;;0;;2;
9963;0;;0;;0;;3;
9964;2;;0;;0;;4;
9965;1;;0;;0;;3;
9966;0;;0;;0;;7;
9967;0;;0;;1;;5;
9968;1;;0;;0;;2;
9969;1;;0;;0;;4;
9970;0;;0;;0;;2;
9971;2;;0;;0;;3;
9972;1;;0;;0;;1;
9973;2;;0;;0;;4;
9974;1;;0;;0;;5;
9975;0;;0;;0;;6;
9976;0;;0;;0;;1;
9977;1;;0;;0;;4;
9978;0;;0;;0;;3;
9979;0;;0;;0;;2;
9980;2;;0;;0;;2;
9981;2;;0;;0;;3;
9982;1;;0;;0;;3;
9983;1;;0;;0;;3;
9984;0;;0;;1;;6;
9985;1;;0;;0;;7;
9986;1;;0;;0;;4;
9987;0;;0;;0;;5;
9988;1;;0;;0;;2;
9989;1;;0;;0;;3;
9990;1;;0;;0;;5;
9991;2;;0;;0;;4;
9992;0;;0;;0;;4;
9993;2;;0;;0;;2;
9994;2;;0;;0;;2;
9995;1;;0;;0;;3;
9996;0;;1;;0;;2;
9997;0;;0;;0;;3;
9998;1;;0;;0;;2;
9999;1;;0;;0;;4;
10000;0;;0;;0;;5;
10001;0;;0;;0;;5;
10002;1;;0;;0;;4;
10003;1;;0;;0;;5;
10004;1;;0;;0;;3;
10005;1;;0;;0;;3;
10006;1;;0;;0;;5;
10007;0;;1;;0;;6;
10008;0;;0;;0;;5;
10009;0;;0;;0;;2;
10010;0;;0;;0;;4;
10011;0;;0;;0;;6;
10012;0;;0;;0;;3;
10013;0;;0;;0;;4;
10014;0;;1;;0;;2;
10015;1;;0;;0;;6;
10016;0;;0;;0;;4;
10017;0;;0;;0;;2;
10018;1;;0;;0;;1;
10019;0;;1;;0;;1;
10020;1;;0;;0;;3;
10021;0;;0;;0;;4;
10022;0;;0;;0;;3;
10023;0;;0;;0;;2;
10024;1;;0;;1;;2;
10025;1;;0;;0;;1;
10026;0;;0;;0;;3;
10027;0;;0;;0;;4;
10028;1;;0;;0;;5;
10029;0;;0;;0;;3;
10030;0;;0;;0;;1;
10031;0;;0;;0;;1;
10032;0;;0;;0;;6;
10033;0;;0;;0;;6;
10034;0;;0;;0;;3;
10035;1;;0;;0;;2;
10036;0;;0;;0;;3;
10037;1;;0;;0;;5;
10038;0;;0;;0;;5;
10039;0;;0;;0;;7;
10040;1;;0;;0;;3;
10041;0;;0;;0;;1;
10042;0;;0;;1;;5;
10043;0;;0;;0;;3;
10044;2;;0;;0;;2;
10045;1;;0;;0;;2;
10046;0;;0;;0;;4;
10047;1;;0;;0;;8;
10048;1;;0;;0;;3;
10049;0;;0;;0;;1;
10050;1;;0;;0;;4;
10051;1;;0;;0;;3;
10052;1;;0;;0;;4;
10053;0;;1;;0;;1;
10054;0;;0;;0;;3;
10055;1;;0;;0;;1;
10056;1;;1;;0;;3;
10057;0;;0;;0;;4;
10058;0;;0;;0;;2;
10059;0;;0;;1;;5;
10060;1;;0;;0;;7;
10061;0;;0;;0;;2;
10062;0;;0;;0;;4;
10063;0;;0;;0;;5;
10064;0;;0;;0;;3;
10065;0;;0;;0;;2;
10066;0;;0;;0;;2;
10067;1;;0;;0;;2;
10068;1;;0;;0;;4;
10069;0;;0;;0;;6;
10070;1;;1;;0;;1;
10071;0;;0;;0;;1;
10072;1;;0;;0;;1;
10073;1;;0;;0;;2;
10074;0;;0;;1;;1;
10075;1;;0;;0;;5;
10076;0;;0;;0;;2;
10077;1;;0;;0;;4;
10078;0;;0;;0;;4;
10079;1;;0;;0;;3;
10080;1;;0;;0;;2;
10081;0;;0;;0;;2;
10082;0;;1;;0;;4;
10083;2;;0;;0;;4;
10084;1;;0;;0;;2;
10085;1;;0;;0;;4;
10086;1;;0;;0;;2;
10087;0;;0;;0;;1;
10088;0;;0;;0;;3;
10089;1;;0;;0;;3;
10090;0;;0;;0;;4;
10091;0;;0;;0;;8;
10092;0;;0;;0;;1;
10093;2;;0;;0;;6;
10094;1;;0;;0;;3;
10095;1;;1;;0;;3;
10096;0;;0;;0;;0;
10097;0;;0;;0;;6;
10098;0;;0;;0;;5;
10099;0;;0;;0;;4;
10100;0;;0;;0;;5;
10101;2;;0;;0;;3;
10102;1;;0;;0;;2;
10103;1;;0;;0;;4;
10104;1;;0;;0;;4;
10105;1;;0;;0;;4;
10106;0;;0;;0;;1;
10107;0;;0;;0;;1;
10108;0;;0;;0;;1;
10109;1;;0;;0;;0;
10110;0;;1;;0;;4;
10111;1;;0;;0;;4;
10112;1;;0;;0;;3;
10113;2;;0;;0;;4;
10114;0;;0;;0;;3;
10115;0;;0;;0;;5;
10116;1;;1;;1;;4;
10117;1;;0;;0;;0;
10118;0;;0;;1;;5;
10119;0;;0;;0;;4;
10120;0;;0;;0;;2;
10121;1;;0;;0;;2;
10122;0;;0;;0;;3;
10123;0;;0;;0;;3;
10124;0;;0;;0;;2;
10125;0;;0;;0;;2;
10126;1;;0;;0;;2;
10127;0;;1;;0;;3;
10128;1;;0;;0;;7;
10129;1;;0;;0;;5;
10130;1;;1;;0;;2;
10131;1;;0;;0;;6;
10132;0;;0;;0;;3;
10133;0;;0;;0;;1;
10134;1;;1;;0;;2;
10135;0;;0;;0;;7;
10136;0;;0;;0;;2;
10137;1;;0;;0;;2;
10138;0;;0;;0;;2;
10139;0;;0;;0;;3;
10140;0;;0;;0;;2;
10141;1;;0;;1;;3;
10142;2;;1;;0;;4;
10143;0;;0;;0;;5;
10144;1;;0;;0;;5;
10145;1;;0;;0;;5;
10146;1;;0;;0;;3;
10147;1;;0;;0;;2;
10148;1;;0;;0;;3;
10149;1;;0;;0;;3;
10150;1;;0;;0;;3;
10151;1;;0;;0;;6;
10152;1;;0;;0;;2;
10153;1;;0;;0;;1;
10154;3;;0;;1;;2;
10155;0;;0;;0;;4;
10156;0;;0;;0;;5;
10157;2;;0;;0;;6;
10158;1;;0;;0;;6;
10159;3;;1;;0;;4;
10160;2;;0;;0;;0;
10161;1;;0;;0;;3;
10162;0;;0;;0;;4;
10163;0;;0;;0;;5;
10164;2;;0;;0;;5;
10165;1;;0;;0;;2;
10166;0;;0;;0;;2;
10167;1;;0;;0;;5;
10168;0;;0;;0;;2;
10169;1;;0;;0;;4;
10170;0;;1;;0;;3;
10171;0;;0;;0;;1;
10172;0;;0;;0;;4;
10173;1;;0;;0;;2;
10174;1;;0;;0;;1;
10175;1;;0;;0;;3;
10176;0;;0;;1;;4;
10177;0;;0;;0;;2;
10178;0;;0;;0;;1;
10179;2;;0;;0;;2;
10180;0;;0;;0;;1;
10181;0;;0;;0;;4;
10182;0;;0;;0;;2;
10183;0;;0;;0;;3;
10184;1;;0;;0;;3;
10185;1;;0;;0;;1;
10186;0;;0;;0;;1;
10187;0;;0;;0;;5;
10188;0;;0;;0;;3;
10189;1;;0;;0;;3;
10190;0;;0;;0;;4;
10191;0;;0;;0;;1;
10192;0;;0;;1;;5;
10193;0;;0;;0;;2;
10194;0;;0;;0;;6;
10195;0;;0;;0;;5;
10196;0;;0;;0;;5;
10197;0;;0;;0;;1;
10198;0;;0;;0;;6;
10199;2;;0;;0;;5;
10200;1;;0;;0;;3;
10201;0;;0;;0;;0;
10202;0;;0;;0;;4;
10203;1;;0;;0;;2;
10204;0;;0;;0;;1;
10205;1;;0;;0;;1;
10206;2;;0;;0;;0;
10207;1;;0;;0;;1;
10208;0;;0;;0;;3;
10209;0;;0;;0;;2;
10210;1;;0;;1;;3;
10211;1;;0;;0;;2;
10212;1;;0;;0;;3;
10213;0;;0;;0;;7;
10214;0;;0;;0;;2;
10215;0;;0;;0;;5;
10216;0;;0;;0;;3;
10217;0;;0;;0;;2;
10218;3;;0;;0;;3;
10219;1;;0;;0;;7;
10220;2;;0;;0;;6;
10221;2;;0;;0;;1;
10222;1;;0;;0;;2;
10223;1;;0;;0;;3;
10224;1;;0;;0;;4;
10225;0;;0;;0;;3;
10226;1;;0;;0;;3;
10227;3;;0;;0;;3;
10228;1;;0;;0;;3;
10229;1;;0;;0;;2;
10230;1;;0;;0;;5;
10231;1;;0;;1;;2;
10232;0;;0;;0;;1;
10233;1;;0;;0;;2;
10234;2;;1;;0;;3;
10235;1;;0;;0;;3;
10236;5;;0;;0;;9;
10237;0;;0;;0;;3;
10238;1;;0;;0;;1;
10239;0;;0;;0;;5;
10240;0;;0;;0;;4;
10241;0;;0;;0;;5;
10242;1;;0;;0;;3;
10243;1;;0;;0;;3;
10244;0;;0;;0;;5;
10245;1;;0;;0;;3;
10246;0;;0;;0;;5;
10247;2;;0;;0;;4;
10248;1;;0;;0;;3;
10249;0;;0;;0;;4;
10250;0;;0;;0;;2;
10251;0;;0;;0;;4;
10252;1;;0;;0;;3;
10253;1;;0;;0;;6;
10254;1;;0;;0;;4;
10255;1;;0;;0;;3;
10256;2;;0;;0;;2;
10257;3;;0;;0;;4;
10258;0;;0;;1;;3;
10259;0;;0;;0;;3;
10260;0;;0;;0;;2;
10261;1;;0;;0;;3;
10262;0;;0;;0;;1;
10263;1;;0;;1;;3;
10264;0;;0;;0;;2;
10265;0;;1;;0;;1;
10266;0;;0;;0;;3;
10267;1;;0;;0;;7;
10268;0;;1;;0;;5;
10269;0;;0;;0;;2;
10270;1;;0;;0;;3;
10271;1;;0;;0;;1;
10272;0;;0;;0;;5;
10273;1;;0;;0;;2;
10274;0;;0;;0;;6;
10275;0;;1;;0;;2;
10276;1;;0;;0;;2;
10277;1;;0;;0;;3;
10278;0;;0;;0;;1;
10279;0;;0;;0;;1;
10280;2;;0;;0;;2;
10281;0;;0;;0;;3;
10282;0;;0;;0;;4;
10283;2;;0;;0;;4;
10284;1;;0;;0;;2;
10285;1;;0;;0;;2;
10286;0;;0;;0;;2;
10287;0;;0;;0;;1;
10288;1;;0;;0;;2;
10289;1;;0;;0;;5;
10290;1;;0;;0;;3;
10291;1;;0;;0;;1;
10292;0;;0;;0;;4;
10293;1;;0;;0;;2;
10294;1;;0;;0;;2;
10295;1;;1;;0;;3;
10296;1;;0;;0;;2;
10297;2;;0;;0;;5;
10298;1;;0;;0;;1;
10299;0;;0;;0;;3;
10300;0;;0;;0;;4;
10301;0;;0;;0;;5;
10302;1;;0;;0;;8;
10303;2;;0;;0;;4;
10304;2;;0;;0;;3;
10305;1;;0;;0;;4;
10306;1;;0;;0;;6;
10307;2;;0;;0;;3;
10308;0;;0;;0;;3;
10309;1;;0;;0;;3;
10310;0;;0;;0;;3;
10311;0;;0;;0;;3;
10312;0;;0;;0;;5;
10313;0;;0;;0;;1;
10314;0;;0;;0;;1;
10315;1;;0;;0;;3;
10316;0;;0;;0;;1;
10317;3;;0;;0;;3;
10318;1;;0;;0;;3;
10319;0;;0;;0;;2;
10320;0;;0;;0;;1;
10321;0;;0;;0;;4;
10322;0;;0;;0;;1;
10323;1;;0;;0;;3;
10324;2;;0;;0;;4;
10325;1;;0;;0;;3;
10326;1;;0;;0;;5;
10327;1;;0;;0;;3;
10328;1;;0;;0;;3;
10329;1;;0;;0;;4;
10330;2;;0;;0;;2;
10331;2;;0;;0;;3;
10332;1;;0;;0;;6;
10333;1;;0;;0;;5;
10334;1;;0;;0;;1;
10335;1;;0;;0;;1;
10336;1;;0;;0;;2;
10337;0;;0;;0;;1;
10338;0;;0;;0;;3;
10339;0;;0;;0;;8;
10340;1;;0;;0;;7;
10341;1;;0;;0;;2;
10342;0;;0;;1;;3;
10343;1;;1;;0;;3;
10344;0;;0;;0;;4;
10345;0;;0;;0;;7;
10346;1;;0;;0;;7;
10347;0;;0;;0;;1;
10348;0;;0;;0;;4;
10349;1;;0;;0;;4;
10350;0;;0;;0;;4;
10351;0;;0;;0;;3;
10352;0;;0;;0;;4;
10353;2;;0;;0;;6;
10354;1;;0;;0;;4;
10355;1;;0;;0;;3;
10356;3;;0;;0;;1;
10357;1;;0;;0;;1;
10358;3;;0;;0;;5;
10359;0;;0;;0;;2;
10360;1;;0;;0;;1;
10361;2;;0;;0;;5;
10362;2;;0;;0;;5;
10363;0;;0;;0;;1;
10364;0;;0;;0;;3;
10365;2;;0;;0;;2;
10366;1;;0;;0;;3;
10367;1;;1;;0;;4;
10368;1;;0;;0;;3;
10369;0;;0;;0;;3;
10370;0;;0;;0;;4;
10371;0;;0;;0;;3;
10372;1;;0;;0;;3;
10373;0;;0;;0;;2;
10374;0;;0;;0;;1;
10375;1;;0;;1;;1;
10376;0;;0;;0;;1;
10377;0;;0;;0;;4;
10378;0;;0;;0;;3;
10379;2;;0;;0;;4;
10380;0;;0;;0;;2;
10381;1;;0;;0;;1;
10382;0;;0;;0;;1;
10383;1;;0;;0;;4;
10384;0;;0;;0;;2;
10385;0;;0;;0;;1;
10386;1;;0;;0;;0;
10387;0;;0;;0;;2;
10388;0;;0;;0;;4;
10389;0;;0;;0;;4;
10390;0;;0;;0;;4;
10391;1;;0;;0;;3;
10392;1;;0;;0;;3;
10393;0;;0;;0;;3;
10394;0;;0;;0;;3;
10395;1;;0;;0;;1;
10396;0;;0;;0;;2;
10397;0;;0;;0;;4;
10398;0;;0;;0;;3;
10399;1;;0;;1;;2;
10400;0;;0;;0;;1;
10401;0;;0;;0;;8;
10402;1;;0;;0;;5;
10403;0;;0;;0;;5;
10404;2;;1;;0;;3;
10405;3;;0;;0;;3;
10406;0;;1;;0;;2;
10407;0;;0;;0;;2;
10408;2;;0;;0;;2;
10409;1;;0;;0;;3;
10410;0;;0;;0;;3;
10411;0;;0;;0;;7;
10412;1;;0;;0;;4;
10413;1;;0;;0;;1;
10414;1;;0;;0;;4;
10415;0;;0;;0;;3;
10416;1;;0;;0;;1;
10417;2;;0;;0;;2;
10418;1;;1;;0;;3;
10419;0;;1;;0;;4;
10420;1;;0;;1;;1;
10421;0;;0;;0;;1;
10422;1;;0;;0;;3;
10423;1;;0;;0;;1;
10424;1;;0;;0;;4;
10425;0;;0;;0;;3;
10426;1;;0;;0;;2;
10427;0;;0;;0;;3;
10428;0;;1;;0;;3;
10429;1;;0;;0;;4;
10430;0;;1;;0;;2;
10431;0;;0;;0;;2;
10432;1;;0;;0;;2;
10433;0;;0;;1;;3;
10434;0;;0;;0;;2;
10435;1;;0;;0;;2;
10436;1;;0;;0;;2;
10437;2;;0;;0;;6;
10438;1;;0;;0;;4;
10439;1;;0;;0;;3;
10440;1;;0;;0;;10;
